GlobalSubCodeId,GlobalCodeId,SubCodeName,Code,Description,Active,CannotModifyNameOrDelete,SortOrder,ExternalCode1,ExternalSource1,ExternalCode2,ExternalSource2,Bitmap,BitmapImage,Color,RowIdentifier,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,DeletedBy,RecordDeleted,DeletedDate
12699,11138406,Psychosocial Services,Psychosocial Services,,Y,Y,10.0,,,,,,,,432517B0-3962-4F69-B70B-AB0D1D88949D,SCNET\pshivanna,2024-10-28 00:31:07.237,SCNET\pshivanna,2024-10-28 00:31:07.237,,,
12700,11138406,Intensive Home Based Services,Intensive Home Based Services,,Y,Y,11.0,,,,,,,,0DEEE34A-2147-45D4-9189-CF848BA5D741,SCNET\pshivanna,2024-10-28 00:31:07.263,SCNET\pshivanna,2024-10-28 00:31:07.263,,,
12701,11138406,Therapeutic Behavioral Services,Therapeutic Behavioral Services,,Y,Y,12.0,,,,,,,,97763956-5044-4B06-A3BA-AC91DC826BEF,SCNET\pshivanna,2024-10-28 00:31:07.290,SCNET\pshivanna,2024-10-28 00:31:07.290,,,
12702,11138406,Therapeutic Foster Care,Therapeutic Foster Care,,Y,Y,13.0,,,,,,,,C0606D6D-99CA-465E-9A99-724AE5BD8BE8,SCNET\pshivanna,2024-10-28 00:31:07.317,SCNET\pshivanna,2024-10-28 00:31:07.317,,,
12703,11138406,Crisis Stabilization,Crisis Stabilization,,Y,Y,14.0,,,,,,,,BC1FE9B9-C08E-4AED-A4DE-B7EFB62117FC,SCNET\pshivanna,2024-10-28 00:31:07.343,SCNET\pshivanna,2024-10-28 00:31:07.343,,,
12704,11138406,Targeted Case Management,Targeted Case Management,,Y,Y,15.0,,,,,,,,FC9CF36D-420C-4E68-B529-8339A35B4273,SCNET\pshivanna,2024-10-28 00:31:07.370,SCNET\pshivanna,2024-10-28 00:31:07.370,,,
12705,11138406,Intensive Care Coordination,Intensive Care Coordination,,Y,Y,16.0,,,,,,,,8CD30840-2DCB-48D5-8DDD-9C1139221B57,SCNET\pshivanna,2024-10-28 00:31:07.397,SCNET\pshivanna,2024-10-28 00:31:07.397,,,
12706,11138406,Therapy and Other Service Activities (formerly referred to as Mental Health Services),Therapy and Other Service Activities (formerly referred to as Mental Health Services),,Y,Y,17.0,,,,,,,,4DF157D0-7138-454B-B23E-E4064AB20023,SCNET\pshivanna,2024-10-28 00:31:07.423,SCNET\pshivanna,2024-10-28 00:31:07.423,,,
12707,11138406,Other mental health treatment services,Other mental health treatment services,,Y,Y,18.0,,,,,,,,80FCC569-8004-4469-8BA9-D849B3FDA742,SCNET\pshivanna,2024-10-28 00:31:07.450,SCNET\pshivanna,2024-10-28 00:31:07.450,,,
12708,11138406,None,None,,Y,Y,19.0,,,,,,,,E7211F34-5A8B-442B-A19A-716B261FA02B,SCNET\pshivanna,2024-10-28 00:31:07.477,SCNET\pshivanna,2024-10-28 00:31:07.477,,,
12709,11138406,Unknown,Unknown,,Y,Y,20.0,,,,,,,,359205B5-44C0-4EB0-93B4-106940432FA3,SCNET\pshivanna,2024-10-28 00:31:07.503,SCNET\pshivanna,2024-10-28 00:31:07.503,,,
12710,11138407,Assessment,Assessment,,Y,Y,1.0,,,,,,,,2D1135B0-90BB-412D-B6DF-783539D3BD94,SCNET\pshivanna,2024-10-28 00:31:07.530,SCNET\pshivanna,2024-10-28 00:31:07.530,,,
12711,11138407,Family Therapy,Family Therapy,,Y,Y,2.0,,,,,,,,B5963713-22F5-4F7E-AE3F-1147F0234934,SCNET\pshivanna,2024-10-28 00:31:07.557,SCNET\pshivanna,2024-10-28 00:31:07.557,,,
12712,11138407,Group Counseling,Group Counseling,,Y,Y,3.0,,,,,,,,5AAB8A08-72F5-48A8-B26B-6373AA388111,SCNET\pshivanna,2024-10-28 00:31:07.583,SCNET\pshivanna,2024-10-28 00:31:07.583,,,
12713,11138407,Individual Counseling,Individual Counseling,,Y,Y,4.0,,,,,,,,00985DF2-05CC-4F14-86D3-83BBDAD09729,SCNET\pshivanna,2024-10-28 00:31:07.610,SCNET\pshivanna,2024-10-28 00:31:07.610,,,
12714,11138407,Medical Psychotherapy,Medical Psychotherapy,,Y,Y,5.0,,,,,,,,2F984818-878C-475B-8904-D3F2A5282751,SCNET\pshivanna,2024-10-28 00:31:07.637,SCNET\pshivanna,2024-10-28 00:31:07.637,,,
12715,11138407,Care Coordination,Care Coordination,,Y,Y,6.0,,,,,,,,69088D93-37D9-48C9-B733-850A6B939DF7,SCNET\pshivanna,2024-10-28 00:31:07.663,SCNET\pshivanna,2024-10-28 00:31:07.663,,,
12716,11138407,Clinician Consultation,Clinician Consultation,,Y,Y,7.0,,,,,,,,53729183-110A-4293-A718-CD4EA319DD59,SCNET\pshivanna,2024-10-28 00:31:07.690,SCNET\pshivanna,2024-10-28 00:31:07.690,,,
12717,11138407,Medication Services,Medication Services,,Y,Y,8.0,,,,,,,,BE682615-276F-4EA8-BA52-FAD34C9553DA,SCNET\pshivanna,2024-10-28 00:31:07.720,SCNET\pshivanna,2024-10-28 00:31:07.720,,,
12718,11138407,Recovery Services,Recovery Services,,Y,Y,9.0,,,,,,,,C0CDC930-9855-44BF-81F1-CB83259C5445,SCNET\pshivanna,2024-10-28 00:31:07.743,SCNET\pshivanna,2024-10-28 00:31:07.743,,,
12719,11138407,Medication for Addiction Treatment (also known as medication assisted treatment (MAT) for Opioid Use Disorders (OUD),Medication for Addiction Treatment,,Y,Y,10.0,,,,,,,,150DE7B3-1464-4E78-8CB0-C2EE743EB3A3,SCNET\pshivanna,2024-10-28 00:31:07.770,SCNET\pshivanna,2024-10-28 00:31:07.770,,,
12720,11138407,Medications for Addiction Treatment (Medications),Medications for Addiction Treatment (Medications),,Y,Y,11.0,,,,,,,,813456EF-8264-4697-BF1C-2C91D560E93B,SCNET\pshivanna,2024-10-28 00:31:07.797,SCNET\pshivanna,2024-10-28 00:31:07.797,,,
12721,11138407,Mobile Crisis Services,Mobile Crisis Services,,Y,Y,12.0,,,,,,,,D23ACBEC-BDFA-461E-9AC4-A6A7DD3D4D0C,SCNET\pshivanna,2024-10-28 00:31:07.820,SCNET\pshivanna,2024-10-28 00:31:07.820,,,
12722,11138407,Patient Education,Patient Education,,Y,Y,13.0,,,,,,,,6FCD975E-8719-4E16-BABD-72BECFA2F11F,SCNET\pshivanna,2024-10-28 00:31:07.847,SCNET\pshivanna,2024-10-28 00:31:07.847,,,
12723,11138407,SUD Crisis Intervention Services,SUD Crisis Intervention Services,,Y,Y,14.0,,,,,,,,2E35EA6B-5BCA-42BB-B112-62F7A492F148,SCNET\pshivanna,2024-10-28 00:31:07.873,SCNET\pshivanna,2024-10-28 00:31:07.873,,,
12724,11138407,Withdrawal Management Services,Withdrawal Management Services,,Y,Y,15.0,,,,,,,,06BD879C-AE2F-4DD6-B65C-BCA02D79FD6D,SCNET\pshivanna,2024-10-28 00:31:07.900,SCNET\pshivanna,2024-10-28 00:31:07.900,,,
12725,11138407,Contingency Management Services,Contingency Management Services,,Y,Y,16.0,,,,,,,,EE17A5F7-265A-47F1-A9F2-E3F075EBCFBF,SCNET\pshivanna,2024-10-28 00:31:07.927,SCNET\pshivanna,2024-10-28 00:31:07.927,,,
12726,11138407,Other SUD treatment services,Other SUD treatment services,,Y,Y,17.0,,,,,,,,DC9F3A2B-0464-4698-81C6-0EE238DB4623,SCNET\pshivanna,2024-10-28 00:31:07.953,SCNET\pshivanna,2024-10-28 00:31:07.953,,,
12727,11138482,Patient refused,,,Y,Y,1.0,,,,,,,,DD0A618C-D1F3-4212-B427-EF2BAD20ABBD,FEATURE#344101,2024-12-09 00:22:20.100,FEATURE#344101,2024-12-09 00:22:20.100,,,
12728,11138482,Unable to obtain due to patient condition,,,Y,Y,1.0,,,,,,,,44ACCF36-9669-42AF-91F4-67CCDECF03E3,FEATURE#344101,2024-12-09 00:22:20.153,FEATURE#344101,2024-12-09 00:22:20.153,,,
12729,11138482,Unable to obtain due to clinical setting (e.g. telehealth etc.),,,Y,Y,1.0,,,,,,,,463D5AEB-B6E8-439C-9C5F-7189A61005C0,FEATURE#344101,2024-12-09 00:22:20.180,FEATURE#344101,2024-12-09 00:22:20.180,,,
12730,11138482,Specific medication or dose is not impacted by height/weight,,,Y,Y,1.0,,,,,,,,9C8CC1A1-92F3-421B-ACFD-B5422F0DE44F,FEATURE#344101,2024-12-09 00:22:20.207,FEATURE#344101,2024-12-09 00:22:20.207,,,
12731,11138482,Other,,,Y,Y,1.0,,,,,,,,479BA3AB-68ED-407F-94C7-A887BBD39EF9,FEATURE#344101,2024-12-09 00:22:20.240,FEATURE#344101,2024-12-09 00:22:20.240,,,
12732,11138591,County MH Services,,,Y,N,,,,,,,,,07230814-0A60-4AE1-B38F-4F3B48C17D5F,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,,,
12733,11138591,County SUD Services,,,Y,N,,,,,,,,,B80A3FD0-3739-49FE-AADF-D951C30E65AF,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,,,
12734,11138591,CalAIM Community Supports and/or ECM (including housing supports and services),,,Y,N,,,,,,,,,5440DE0E-1624-49A2-8663-7B1CDF985A09,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,,,
12735,11138591,Social Services and Supports,,,Y,N,,,,,,,,,3E88F763-7FE1-4407-AFB0-5FD8B6D3A5D4,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,,,
12736,11138591,Specialized Program: FSP,,,Y,N,,,,,,,,,ACE61628-8C7B-4631-8296-9A3E708394B3,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,,,
12737,11138591,Specialized Program: ACT,,,Y,N,,,,,,,,,C9C8E147-D591-4061-A3B8-BA31AF361714,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,,,
12738,11138591,Specialized Program: FACT,,,Y,N,,,,,,,,,B8478447-7755-486C-90A8-9B36B63EFD04,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,,,
12739,11138591,Specialized Program: Early Psychosis Intervention,,,Y,N,,,,,,,,,3D841496-B60C-4D99-8E0B-06DCD1BC47ED,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,,,
12740,11138591,No connection (insufficient info or incomplete transaction/encounter with individual),,,Y,N,,,,,,,,,5E2571F7-1545-4BCD-B7BA-BD5CEFA53A99,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,,,
12741,11138591,Other,,,Y,N,,,,,,,,,5CE4A659-8229-45A7-91C8-4BCEF64AC40C,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,,,
12742,11138591,Unknown,,,N,N,,,,,,,,,96CA929F-A4CE-4348-A8E7-61707E9AF132,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2025-04-21 08:51:02.167,,,
12743,11138592,Petitioned to the CARE process,,,Y,N,,,,,,,,,B4F489BC-022B-4C72-8548-2F76F36F0875,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,,,
12744,11138592,Not petitioned - referred to county services and supports (pending enrollment),,,Y,N,,,,,,,,,2FA47DDA-386B-4E11-BCBF-6A360E2FF9D0,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,,,
12745,11138592,Not petitioned - accepted voluntary treatment and enrolled in any other county services and supports,,,Y,N,,,,,,,,,F7CF3FC1-8050-4EEA-841F-DC6DCCCF230C,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,,,
12746,11138592,Neither petitioned nor referred to any county services and supports,,,Y,N,,,,,,,,,86F9D4FA-2566-4114-B86B-7B075C2F1744,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,CalMHSA.Charla.Rowe,2024-12-19 13:20:38.840,,,
12747,11138599,County Behavioral Health or Social Services Representative,,,Y,N,,,,,,,,,84ED95B3-D838-42FE-AF31-DF9B99C50286,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,,,
12748,11138599,"Community Member (e.g. religious organization member or leader, community program member or leader)",,,Y,N,,,,,,,,,17E09611-B09A-4061-B18C-F1779ACBE777,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,,,
12749,11138599,"Family member, friend, roommate",,,Y,N,,,,,,,,,295A05E7-0EDD-4E88-A7FD-DC52DDEF8F55,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,,,
12750,11138599,Public Guardian or Conservator,,,Y,N,,,,,,,,,EE6B8184-BB13-489A-A09A-75AFB573E20B,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,,,
12751,11138599,Self-Referral,,,Y,N,,,,,,,,,FB1B63A8-6A38-48DA-8432-518DE5C47211,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,,,
12752,11138599,Hospital or Crisis Stabilization Unit (CSU) provider or staff,,,Y,N,,,,,,,,,F5823E89-3869-4A7C-B452-959BB3CCEE86,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,,,
12753,11138599,Outpatient Behavioral Health provider or staff,,,Y,N,,,,,,,,,16A46B5A-D704-4A80-B9D6-763B3635B879,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,,,
12754,11138599,Community Outreach or Housing entity,,,Y,N,,,,,,,,,9376F249-F4C0-4CD2-82AF-04C076AFA2CE,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,,,
12755,11138599,First Responder,,,Y,N,,,,,,,,,618FC7D8-B436-4F7C-BE30-ADA0627D6E41,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,,,
12756,11138599,Court or Public Defender,,,Y,N,,,,,,,,,D7630500-B723-411B-AB6C-9421D8B99D8B,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,,,
12757,11138599,Other,,,Y,N,,,,,,,,,A7E0E3FF-3D5A-4C03-98CF-42ED68EA0A08,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,CalMHSA.Charla.Rowe,2024-12-19 13:26:51.887,,,
12758,11138600,MIST,,,Y,N,,,,,,,,,A9A47768-7D8F-4987-8838-279234394E34,CalMHSA.Charla.Rowe,2024-12-26 12:33:18.250,CalMHSA.Charla.Rowe,2024-12-26 12:33:18.250,,,
12759,11138600,FIST,,,Y,N,,,,,,,,,38676210-BA55-4952-9A00-8B58D7ABD988,CalMHSA.Charla.Rowe,2024-12-26 12:33:18.250,CalMHSA.Charla.Rowe,2024-12-26 12:33:18.250,,,
12760,11138600,AOT,,,Y,N,,,,,,,,,005463E1-859D-458A-9E79-61B2A60FA794,CalMHSA.Charla.Rowe,2024-12-26 12:33:18.250,CalMHSA.Charla.Rowe,2024-12-26 12:33:18.250,,,
12761,11138600,Facility,,,Y,N,,,,,,,,,95A7DAD4-5E92-4656-AD36-8C1EB1BED9C2,CalMHSA.Charla.Rowe,2024-12-26 12:33:18.250,CalMHSA.Charla.Rowe,2024-12-26 12:33:18.250,,,
12762,4683,2310B - NM1 - 02 Entity Type Qualifier,RenderingProviderTaxIdType,2310B - NM1 - 02 Entity Type Qualifier,Y,N,,#ClaimLines,,,,,,,DAF246B1-3F67-4DF0-B21E-F3CB115208EC,EII-127503,2025-02-10 00:25:52.113,EII-127503,2025-02-10 00:25:52.113,,,
12763,4684,2420C - NM1 - 02 Entity Type Qualifier,ServiceLineRenderingProviderEntityQualifier,2420C - NM1 - 02 Entity Type Qualifier,Y,N,,#ClaimLines,,,,,,,AF5F325A-04BC-496F-B207-E7A9159616F0,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12764,4684,2420C - NM1 - 03-06 Rendering Provider Last Name,ServiceLineRenderingProviderLastName,2420C - NM1 - 03-06 Rendering Provider Last Name,Y,N,,#ClaimLines,,,,,,,75CB237B-ACB3-48CF-A9ED-8823DEEEB582,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12765,4684,2420C - NM1 - 03-06 Rendering Provider First Name,ServiceLineRenderingProviderFirstName,2420C - NM1 - 03-06 Rendering Provider First Name,Y,N,,#ClaimLines,,,,,,,6DD24CE1-A0FF-4CBA-B003-2EEE5C3068F7,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12766,4684,2420C - NM1 - 03-06 Rendering Provider Middle Name,ServiceLineRenderingProviderMiddleName,2420C - NM1 - 03-06 Rendering Provider Middle Name,Y,N,,#ClaimLines,,,,,,,2EE71D13-74C6-4C5D-A9AD-6ABCF663CC1F,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12767,4684,2420C - NM1 - 07 Rendering Suffix Name,ServiceLineRenderingProviderSigningSuffix,2420C - NM1 - 07 Rendering Suffix Name,Y,N,,#ClaimLines,,,,,,,18DA672A-D68C-4917-83C9-41A3246966EF,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12768,4684,2420C - NM1 - 08 Rendering ID Qualifier,ServiceLineRenderingProviderIdQualifier,2420C - NM1 - 08 Rendering ID Qualifier,Y,N,,#ClaimLines,,,,,,,CB993EFA-37D7-48FF-B4F1-9A07945376C5,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12769,4684,2420C - NM1 - 09 Rendering ID,ServiceLineRenderingProviderId,2420C - NM1 - 09 Rendering ID,Y,N,,#ClaimLines,,,,,,,08C19B21-215C-468D-9F4C-4981A54719D8,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12770,4684,2420C - REF - 02 Rendering Secondary Qualifier,ServiceLineRenderingSecondaryQualifier,2420C - REF - 02 Rendering Secondary Qualifier,Y,N,,#ClaimLines,,,,,,,73926AAF-BEBA-4BFD-B5E2-6A8963AF89BC,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12771,4684,2420C - REF - 03 Rendering Secondary ID,ServiceLineRenderingSecondaryId,2420C - REF - 03 Rendering Secondary ID,Y,N,,#ClaimLines,,,,,,,25669C2B-35FB-4917-9C4B-7C369E4A7822,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12772,11134525,2420C - NM1 - 02 Entity Type Qualifier,ServiceLineRenderingProviderEntityQualifier,2420C - NM1 - 02 Entity Type Qualifier,Y,N,,#ClaimLines,,,,,,,2F0D51AF-94D1-4FAA-9EB6-7148AEF3F9B7,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12773,11134525,2420C - NM1 - 03-06 Rendering Provider Last Name,ServiceLineRenderingProviderLastName,2420C - NM1 - 03-06 Rendering Provider Last Name,Y,N,,#ClaimLines,,,,,,,926C8CB8-DC3D-423A-8E80-CD1CA278DE13,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12774,11134525,2420C - NM1 - 03-06 Rendering Provider First Name,ServiceLineRenderingProviderFirstName,2420C - NM1 - 03-06 Rendering Provider First Name,Y,N,,#ClaimLines,,,,,,,98B416A2-A031-4748-885C-B3C11B5D6CD3,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12775,11134525,2420C - NM1 - 03-06 Rendering Provider Middle Name,ServiceLineRenderingProviderMiddleName,2420C - NM1 - 03-06 Rendering Provider Middle Name,Y,N,,#ClaimLines,,,,,,,694FC3D2-5A1F-44BD-92CD-DF2D6EE0BA3B,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12776,11134525,2420C - NM1 - 07 Rendering Suffix Name,ServiceLineRenderingProviderSigningSuffix,2420C - NM1 - 07 Rendering Suffix Name,Y,N,,#ClaimLines,,,,,,,37FBB483-318D-40CA-B12A-180E0CA55307,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12777,11134525,2420C - NM1 - 08 Rendering ID Qualifier,ServiceLineRenderingProviderIdQualifier,2420C - NM1 - 08 Rendering ID Qualifier,Y,N,,#ClaimLines,,,,,,,A2AFFFFC-47D7-4C36-AA15-290CB53E196F,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12778,11134525,2420C - NM1 - 09 Rendering ID,ServiceLineRenderingProviderId,2420C - NM1 - 09 Rendering ID,Y,N,,#ClaimLines,,,,,,,8B752D07-C46E-455B-959B-1032C46D91A3,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12779,11134525,2420C - REF - 02 Rendering Secondary Qualifier,ServiceLineRenderingSecondaryQualifier,2420C - REF - 02 Rendering Secondary Qualifier,Y,N,,#ClaimLines,,,,,,,E77973D8-612A-4896-B360-026E17F0233C,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12780,11134525,2420C - REF - 03 Rendering Secondary ID,ServiceLineRenderingSecondaryId,2420C - REF - 03 Rendering Secondary ID,Y,N,,#ClaimLines,,,,,,,27C7E86F-E2C9-46B1-87C1-7C8D5C31CA4B,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12781,4683,2420A - NM1 - 02 Entity Type Qualifier,ServiceLineRenderingProviderEntityQualifier,2420A - NM1 - 02 Entity Type Qualifier,Y,N,,#ClaimLines,,,,,,,BCEE04F9-25CD-4B60-BE80-0DC62B1F4B7E,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12782,4683,2420A - NM1 - 03-06 Rendering Provider Last Name,ServiceLineRenderingProviderLastName,2420A - NM1 - 03-06 Rendering Provider Last Name,Y,N,,#ClaimLines,,,,,,,14FD0662-5616-402F-8106-DF06E1B4F967,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12783,4683,2420A - NM1 - 03-06 Rendering Provider First Name,ServiceLineRenderingProviderFirstName,2420A - NM1 - 03-06 Rendering Provider First Name,Y,N,,#ClaimLines,,,,,,,D17DBA4F-3694-4EA7-A452-08BD7AF31D65,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12784,4683,2420A - NM1 - 03-06 Rendering Provider Middle Name,ServiceLineRenderingProviderMiddleName,2420A - NM1 - 03-06 Rendering Provider Middle Name,Y,N,,#ClaimLines,,,,,,,5D3D2670-1260-43CD-837E-21B7E1BB9A4D,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12785,4683,2420A - NM1 - 07 Rendering Provider Suffix Name,ServiceLineRenderingProviderSigningSuffix,2420A - NM1 - 07 Rendering Provider Suffix Name,Y,N,,#ClaimLines,,,,,,,C7FA7DDD-85FF-4B4B-9EAB-60C5B7ED58D9,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12786,4683,2420A - NM1 - 08 Rendering Provider ID Qualifier,ServiceLineRenderingProviderIdQualifier,2420A - NM1 - 08 Rendering Provider ID Qualifier,Y,N,,#ClaimLines,,,,,,,45A2B81F-D2E4-4154-88AA-BE2DF6084558,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12787,4683,2420A - NM1 - 09 Rendering Provider ID,ServiceLineRenderingProviderId,2420A - NM1 - 09 Rendering Provider ID,Y,N,,#ClaimLines,,,,,,,4C6AAE26-1FE9-422A-9922-2A493F16F5B0,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12788,4683,2420A - PRV - 03 Rendering Provider Taxonomy Code,ServiceLineRenderingTaxonomyCode,2420A - PRV - 03 Rendering Provider Taxonomy Code,Y,N,,#ClaimLines,,,,,,,F5905677-F2F9-4EC0-A238-6C9E5B56DE25,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12789,4683,2420A - REF - 02 Rendering Provider Secondary Qualifier,ServiceLineRenderingSecondaryQualifier,2420A - REF - 02 Rendering Provider Secondary Qualifier,Y,N,,#ClaimLines,,,,,,,508F3AC1-5A0A-4E9B-94B2-DACC94FE01D8,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12790,4683,2420A - REF - 03 Rendering Provider Secondary ID,ServiceLineRenderingSecondaryId,2420A - REF - 03 Rendering Provider Secondary ID,Y,N,,#ClaimLines,,,,,,,B2D84A7A-670C-4289-8222-AD0E5671F7AF,EII-127820,2025-03-24 00:05:32.720,EII-127820,2025-03-24 00:05:32.720,,,
12791,4683,2400 - SV1 - 03 Unit or Basis for Measurement Code,UnitOfMeasure,2400 - SV1 - 03 Unit or Basis for Measurement Code,Y,N,,#ClaimLines,,,,,,,B37489C3-9C78-4E1E-B184-973AC2AC53F4,EII-127820,2025-04-22 00:14:24.577,EII-127820,2025-04-22 00:14:24.577,,,
12792,4683,2310C-REF-01 Reference Identifier Qualifier,FacilityProviderIdType,2310C-REF-01 Reference Identifier Qualifier,Y,N,,#ClaimLines,,,,,,,656B408E-4809-46B4-A889-AA02476B886C,EII-127820,2025-04-22 00:14:24.577,EII-127820,2025-04-22 00:14:24.577,,,
12793,4683,2310C-REF-02 Reference Identification,FacilityProviderId,2310C-REF-02 Reference Identification,Y,N,,#ClaimLines,,,,,,,ADB92593-1DE8-4DFD-B3A6-C0ECD9C72E2F,EII-127820,2025-04-22 00:14:24.577,EII-127820,2025-04-22 00:14:24.577,,,
12794,4683,2300-CLM-10 Patient Signature Source Code,PatientSignatureCode,2300-CLM-10 Patient Signature Source Code,Y,N,,#ClaimLines,,,,,,,8EABFCB2-C0E5-48C9-A3BF-183A5EC0E5F4,EII-127820,2025-04-22 00:14:24.577,EII-127820,2025-04-22 00:14:24.577,,,
12795,4683,2400 - SV1 - 04 Quantity,ClaimUnits,2400 - SV1 - 04 Quantity,Y,N,,#ClaimLines,,,,,,,E98719D3-3953-4E12-81DB-AE410762E8AA,EII-127820,2025-05-19 00:01:00.483,EII-127820,2025-05-19 00:01:00.483,,,
12796,4687,Box 1 First Name,BillingProviderFirstName,Box 1 First Name,Y,N,,#ClaimLines,,,,,,,432CB414-F139-4B88-BA20-13C812E19BE5,EII-127820,2025-05-19 00:02:36.967,EII-127820,2025-05-19 00:02:36.967,,,
