GlobalCodeId,Category,CodeName,Code,Description,Active,CannotModifyNameOrDelete,SortOrder,ExternalCode1,ExternalSource1,ExternalCode2,ExternalSource2,Color
11135424,GPNREASONFORTERMINAT,05 = Referred to another program or other services with satisfactory progress,05 = Referred to another program or other services with satisfactory progress,,Y,N,5.0,,,,,
11135425,GPNREASONFORTERMINAT,06 = Referred to another program or other services with unsatisfactory progress,06 = Referred to another program or other services with unsatisfactory progress,,Y,N,6.0,,,,,
11135426,GPNREASONFORTERMINAT,07 = Incarcerated due to offense committed while in treatment/recovery with satisfactory progress,07 = Incarcerated due to offense committed while in treatment/recovery with satisfactory progress,,Y,N,7.0,,,,,
11135427,GPNREASONFORTERMINAT,08 = Incarcerated due to offense committed while in treatment/recovery with unsatisfactory progress,08 = Incarcerated due to offense committed while in treatment/recovery with unsatisfactory progress,,Y,N,8.0,,,,,
11135428,GPNREASONFORTERMINAT,09 = Incarcerated due to old warrant or charged from before entering treatment/recovery with satisfactory progress,,,Y,N,9.0,,,,,
11135429,GPNREASONFORTERMINAT,10 = Incarcerated due to old warrant or charged from before entering treatment/recovery with unsatisfactory progress,,,Y,N,10.0,,,,,
11135430,GPNREASONFORTERMINAT,11 = Transferred to another facility for health reasons,11 = Transferred to another facility for health reasons,,Y,N,11.0,,,,,
11135431,GPNREASONFORTERMINAT,12 = Death,12 = Death,,Y,N,12.0,,,,,
11135432,GPNNALOXONEFENTANYL ,Naloxone,Naloxone,,Y,N,1.0,,,,,
11135433,GPNNALOXONEFENTANYL ,Fentanyl Test Strips,Fentanyl Test Strips,,Y,N,2.0,,,,,
11135434,GPNNALOXONEFENTANYL ,Both Naloxone and Fentanyl Test Strips,Both Naloxone and Fentanyl Test Strips,,Y,N,3.0,,,,,
11135435,GPNNALOXONEFENTANYL ,Neither,Neither,,Y,N,4.0,,,,,
11135436,GPNCOVID19VACCIN    ,Yes,Yes,,Y,N,1.0,,,,,
11135437,GPNCOVID19VACCIN    ,"No, partially vaccinated with plans to receive the subsequent vaccination on time","No, partially vaccinated with plans to receive the subsequent vaccination on time",,Y,N,2.0,,,,,
11135438,GPNCOVID19VACCIN    ,"No, partially vaccinated with no plan to receive the subsequent vaccination","No, partially vaccinated with no plan to receive the subsequent vaccination",,Y,N,3.0,,,,,
11135439,GPNCOVID19VACCIN    ,"No, client Refused vaccination","No, client Refused vaccination",,Y,N,4.0,,,,,
11135440,GPNCOVID19VACCIN    ,Refused to answer,Refused to answer,,Y,N,5.0,,,,,
11135441,GPNDCMODALITY       ,1. Case Management,1. Case Management,,Y,N,1.0,,,,,
11135442,GPNDCMODALITY       ,2. Intensive Outpatient Treatment,2. Intensive Outpatient Treatment,,Y,N,2.0,,,,,
11135443,GPNDCMODALITY       ,3. Inpatient/Hospital (Other Than Withdrawal Management),3. Inpatient/Hospital (Other Than Withdrawal Management),,Y,N,3.0,,,,,
11135444,GPNDCMODALITY       ,4. Outpatient Therapy,4. Outpatient Therapy,,Y,N,4.0,,,,,
11135445,GPNDCMODALITY       ,5. Outreach,5. Outreach,,Y,N,5.0,,,,,
11135446,GPNDCMODALITY       ,6. Medication,6. Medication,,Y,N,6.0,,,,,
11135447,GPNDCMODALITY       ,7. Residential/Rehabilitation,7. Residential/Rehabilitation,,Y,N,7.0,,,,,
11135448,GPNDCMODALITY       ,8. Withdrawal Management (Select Only 1),8. Withdrawal Management (Select Only 1),,Y,N,8.0,,,,,
11135449,GPNDCMODALITY       ,9. After Care,9. After Care,,Y,N,9.0,,,,,
11135450,GPNDCMODALITY       ,10. Recovery Support,10. Recovery Support,,Y,N,10.0,,,,,
11135451,GPNDCMODALITY       ,11. Other,11. Other,,Y,N,11.0,,,,,
11135452,GPNDCSESSIONS       ,1. Screening,1. Screening,,Y,N,1.0,,,,,
11135453,GPNDCSESSIONS       ,2. Brief Intervention,2. Brief Intervention,,Y,N,2.0,,,,,
11135454,GPNDCSESSIONS       ,3. Brief Treatment,3. Brief Treatment,,Y,N,3.0,,,,,
11135455,GPNDCSESSIONS       ,4. Referral to Treatment,4. Referral to Treatment,,Y,N,4.0,,,,,
11135456,GPNDCSESSIONS       ,5. Assessment,5. Assessment,,Y,N,5.0,,,,,
11135457,GPNDCSESSIONS       ,6. Treatment Planning,6. Treatment Planning,,Y,N,6.0,,,,,
11135458,GPNDCSESSIONS       ,7. Recovery Planning,7. Recovery Planning,,Y,N,7.0,,,,,
11135459,GPNDCSESSIONS       ,8. Individual Counseling,8. Individual Counseling,,Y,N,8.0,,,,,
11135460,GPNDCSESSIONS       ,9. Group Counseling,9. Group Counseling,,Y,N,9.0,,,,,
11135461,GPNDCSESSIONS       ,10. Contingency Management,10. Contingency Management,,Y,N,10.0,,,,,
11135462,GPNDCSESSIONS       ,11. Community Reinforcement,11. Community Reinforcement,,Y,N,11.0,,,,,
11135463,GPNDCSESSIONS       ,12. Cognitive Behavioral Therapy,12. Cognitive Behavioral Therapy,,Y,N,12.0,,,,,
11135464,GPNDCSESSIONS       ,13. Family/Marriage Counseling,13. Family/Marriage Counseling,,Y,N,13.0,,,,,
11135465,GPNDCSESSIONS       ,14. Co-Occurring Treatment Services,14. Co-Occurring Treatment Services,,Y,N,14.0,,,,,
11135466,GPNDCSESSIONS       ,15. Pharmacological Interventions,15. Pharmacological Interventions,,Y,N,15.0,,,,,
11135467,GPNDCSESSIONS       ,16. HIV/AIDS Counseling,16. HIV/AIDS Counseling,,Y,N,16.0,,,,,
11135468,GPNDCSESSIONS       ,17. Cultural Interventions/Activities,17. Cultural Interventions/Activities,,Y,N,17.0,,,,,
11135469,GPNDCSESSIONS       ,18. Other Clinical Services,18. Other Clinical Services,,Y,N,18.0,,,,,
11135470,GPNDCCMSSESSIONS    ,"1. Family Services (E.g. Marriage Education, Parenting, Child Development Services)","1. Family Services (E.g. Marriage Education, Parenting, Child Development Services)",,Y,N,1.0,,,,,
11135471,GPNDCCMSSESSIONS    ,2. Child Care,2. Child Care,,Y,N,2.0,,,,,
11135472,GPNDCCMSSESSIONS    ,3. Employment Service,3. Employment Service,,Y,N,3.0,,,,,
11135473,GPNDCCMSSESSIONS    ,4. Individual Services Coordination,4. Individual Services Coordination,,Y,N,4.0,,,,,
11135474,GPNDCCMSSESSIONS    ,5. Transportation,5. Transportation,,Y,N,5.0,,,,,
11135475,GPNDCCMSSESSIONS    ,6. HIV/AIDS Services & Counseling,6. HIV/AIDS Services & Counseling,,Y,N,6.0,,,,,
11135476,GPNDCCMSSESSIONS    ,7. Transitional Drug-Free Housing Services,7. Transitional Drug-Free Housing Services,,Y,N,7.0,,,,,
11135477,GPNDCCMSSESSIONS    ,8. Housing Support,8. Housing Support,,Y,N,8.0,,,,,
11135478,GPNDCCMSSESSIONS    ,9. Health Insurance Enrollment,9. Health Insurance Enrollment,,Y,N,9.0,,,,,
11135479,GPNDCCMSSESSIONS    ,10. Other Case Management Services,10. Other Case Management Services,,Y,N,10.0,,,,,
11135480,GPNDCMSSESSIONS     ,1. Medical Care,1. Medical Care,,Y,N,1.0,,,,,
11135481,GPNDCMSSESSIONS     ,2. Alcohol/Drug Testing,2. Alcohol/Drug Testing,,Y,N,2.0,,,,,
11135482,GPNDCMSSESSIONS     ,3. OB/GYN Services,3. OB/GYN Services,,Y,N,3.0,,,,,
11135483,GPNDCMSSESSIONS     ,4. HIV/ AIDS Medical Support & Testing,4. HIV/ AIDS Medical Support & Testing,,Y,N,4.0,,,,,
11135484,GPNDCMSSESSIONS     ,5. Hepatitis Medical Support & Testing,5. Hepatitis Medical Support & Testing,,Y,N,5.0,,,,,
11135485,GPNDCMSSESSIONS     ,6. Other STI Support and Testing,6. Other STI Support and Testing,,Y,N,6.0,,,,,
11135486,GPNDCMSSESSIONS     ,7. Dental Care,7. Dental Care,,Y,N,7.0,,,,,
11135487,GPNDCMSSESSIONS     ,8. Other Medical Services,8. Other Medical Services,,Y,N,8.0,,,,,
11135488,GPNDCACSESSIONS     ,1. Continuing Care,1. Continuing Care,,Y,N,1.0,,,,,
11135489,GPNDCACSESSIONS     ,2. Relapse Prevention,2. Relapse Prevention,,Y,N,2.0,,,,,
11135490,GPNDCACSESSIONS     ,3. Recovery Coaching,3. Recovery Coaching,,Y,N,3.0,,,,,
11135491,GPNDCACSESSIONS     ,4. Self-Help and Mutual Support Groups,4. Self-Help and Mutual Support Groups,,Y,N,4.0,,,,,
11135492,GPNDCACSESSIONS     ,5. Spiritual Support,5. Spiritual Support,,Y,N,5.0,,,,,
11135493,GPNDCACSESSIONS     ,6. Other After Care Services,6. Other After Care Services,,Y,N,6.0,,,,,
11135494,GPNDCESSESSIONS     ,1. Substance Misuse Education,1. Substance Misuse Education,,Y,N,1.0,,,,,
11135495,GPNDCESSESSIONS     ,2. HIV/AIDS Education,2. HIV/AIDS Education,,Y,N,2.0,,,,,
11135496,GPNDCESSESSIONS     ,3. Hepatitis Education,3. Hepatitis Education,,Y,N,3.0,,,,,
11135497,GPNDCESSESSIONS     ,4. Other STI Education Services,4. Other STI Education Services,,Y,N,4.0,,,,,
11135498,GPNDCESSESSIONS     ,5. Naloxone Training,5. Naloxone Training,,Y,N,5.0,,,,,
11135499,GPNDCESSESSIONS     ,6. Fentanyl Test Strip Training,6. Fentanyl Test Strip Training,,Y,N,6.0,,,,,
11135500,GPNDCESSESSIONS     ,7. Other Education Services,7. Other Education Services,,Y,N,7.0,,,,,
11135501,GPNDCRSSSESSIONS    ,1. Peer Coaching or Mentoring,1. Peer Coaching or Mentoring,,Y,N,1.0,,,,,
11135502,GPNDCRSSSESSIONS    ,2. Vocational Services,2. Vocational Services,,Y,N,2.0,,,,,
11135503,GPNDCRSSSESSIONS    ,3. Recovery Housing,3. Recovery Housing,,Y,N,3.0,,,,,
11135504,GPNDCRSSSESSIONS    ,4. Recovery Planning,4. Recovery Planning,,Y,N,4.0,,,,,
11135505,GPNDCRSSSESSIONS    ,5. Case Management Services to Specifically Support Recovery,5. Case Management Services to Specifically Support Recovery,,Y,N,5.0,,,,,
11135506,GPNDCRSSSESSIONS    ,6. Alcohol- and Drug-Free Social Activities,6. Alcohol- and Drug-Free Social Activities,,Y,N,6.0,,,,,
11135507,GPNDCRSSSESSIONS    ,7. Information and Referral,7. Information and Referral,,Y,N,7.0,,,,,
11135508,GPNDCRSSSESSIONS    ,8. Other Recovery Support Services,8. Other Recovery Support Services,,Y,N,8.0,,,,,
11135509,GPNDCRSSSESSIONS    ,9. Other Peer-to-Peer Recovery Support Services,9. Other Peer-to-Peer Recovery Support Services,,Y,N,9.0,,,,,
11135510,GPNDCFDAAPPROVEDMEDO,Methadone,Methadone,,Y,N,1.0,,,,,
11135511,GPNDCFDAAPPROVEDMEDO,Buprenorphine,Buprenorphine,,Y,N,2.0,,,,,
11135512,GPNDCFDAAPPROVEDMEDO,Naltrexone,Naltrexone,,Y,N,3.0,,,,,
11135513,GPNDCFDAAPPROVEDMEDO,Extended-release Naltrexone,Extended-release Naltrexone,,Y,N,4.0,,,,,
11135514,GPNDCFDAAPPROVEDMEDO,Client did not receive an FDA-approved medication for a diagnosed opioid use disorder,Client did not receive an FDA-approved medication for a diagnosed opioid use disorder,,Y,N,5.0,,,,,
11135515,GPNDCFDAAPPROVEDMEDA,Naltrexone,Naltrexone,,Y,N,1.0,,,,,
11135516,GPNDCFDAAPPROVEDMEDA,Extended-Release Naltrexone,Extended-Release Naltrexone,,Y,N,2.0,,,,,
11135517,GPNDCFDAAPPROVEDMEDA,Disulfiram,Disulfiram,,Y,N,3.0,,,,,
11135518,GPNDCFDAAPPROVEDMEDA,Acamprosate,Acamprosate,,Y,N,4.0,,,,,
11135519,GPNDCFDAAPPROVEDMEDA,Client did not receive an FDA-approved medication for an alcohol use disorder,Client did not receive an FDA-approved medication for an alcohol use disorder,,Y,N,5.0,,,,,
11135520,GPNDCSTIMULANTDISORD,Contingency Management,Contingency Management,,Y,N,1.0,,,,,
11135521,GPNDCSTIMULANTDISORD,Community Reinforcement,Community Reinforcement,,Y,N,2.0,,,,,
11135522,GPNDCSTIMULANTDISORD,Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,,Y,N,3.0,,,,,
11135523,GPNDCSTIMULANTDISORD,Other treatment approach,Other treatment approach,,Y,N,4.0,,,,,
11135524,GPNDCSTIMULANTDISORD,Client did not receive any intervention for a stimulant use disorder,Client did not receive any intervention for a stimulant use disorder,,Y,N,5.0,,,,,
11135525,GPNDCTOBACCODISORDER,Nicotine Replacement,Nicotine Replacement,,Y,N,1.0,,,,,
11135526,GPNDCTOBACCODISORDER,Bupropion,Bupropion,,Y,N,2.0,,,,,
11135527,GPNDCTOBACCODISORDER,Varenicline,Varenicline,,Y,N,3.0,,,,,
11135528,GPNDCTOBACCODISORDER,Client did not receive an FDA-approved medication for a tobacco use disorder,Client did not receive an FDA-approved medication for a tobacco use disorder,,Y,N,4.0,,,,,
11135529,ServiceDxPOA        ,N,N,No,Y,Y,1.0,,,,,
11135530,ServiceDxPOA        ,Y,Y,Yes,Y,Y,2.0,,,,,
11135531,ServiceDxPOA        ,U,U,Unknown,Y,Y,3.0,,,,,
11135532,ServiceDxPOA        ,W,W,Not Applicable,Y,Y,4.0,,,,,
11135533,ClaimRevertReason   ,Service Update,Service Update,,Y,Y,,,,,,
11135534,DACSRecordStatus    ,Incomplete,INCOMPLETE,,Y,Y,11.0,,,,,
11135535,SERVICELINES        ,Processed Successfully,ProcessedSuccessfully,,Y,N,1.0,,,,,
11135536,SERVICELINES        ,Processed With Errors,ProcessedWithErrors,,Y,N,1.0,,,,,
11135537,COVERAGEPLANRULEVAR ,Varies By Aid Code,VariesByAidCode,,Y,Y,,,,,,
11135538,CHARGEERRORTYPE     ,These Primary Aid Codes are not billable to this plan.,These Primary Aid Codes are not billable to this plan.,,Y,Y,1.0,,,,,
11135539,XUMDAPADJUSTMENT    ,File Import,FileImport,,Y,N,2.0,,,,,
11135540,AIDCode             ,0A,,Refugee Aid Codes,Y,N,1.0,,,,,
11135541,AIDCode             ,01,,Refugee Aid Codes,Y,N,2.0,,,,,
11135542,AIDCode             ,02,,Refugee Aid Codes,Y,N,3.0,,,,,
11135543,AIDCode             ,08,,Refugee Aid Codes,Y,N,4.0,,,,,
11135544,AIDCode             ,G5,,Title XIX and XXI 100% State General Funds (SB75),Y,N,5.0,,,,,
11135545,AIDCode             ,G7,,Title XIX and XXI 100% State General Funds (SB75),Y,N,6.0,,,,,
11135546,AIDCode             ,J1,,Title XIX and XXI 100% State General Funds (SB75),Y,N,7.0,,,,,
11135547,AIDCode             ,J2,,Title XIX and XXI 100% State General Funds (SB75),Y,N,8.0,,,,,
11135548,AIDCode             ,J7,,Title XIX and XXI 100% State General Funds (SB75),Y,N,9.0,,,,,
11135549,AIDCode             ,M3,,Title XIX and XXI 100% State General Funds (SB75),Y,N,10.0,,,,,
11135550,AIDCode             ,M5,,Title XIX and XXI 100% State General Funds (SB75),Y,N,11.0,,,,,
11135551,AIDCode             ,M7,,Title XIX and XXI 100% State General Funds (SB75),Y,N,12.0,,,,,
11135552,AIDCode             ,M9,,Title XIX and XXI 100% State General Funds (SB75),Y,N,13.0,,,,,
11135553,AIDCode             ,P5,,Title XIX and XXI 100% State General Funds (SB75),Y,N,14.0,,,,,
11135554,AIDCode             ,P7,,Title XIX and XXI 100% State General Funds (SB75),Y,N,15.0,,,,,
11135555,AIDCode             ,P9,,Title XIX and XXI 100% State General Funds (SB75),Y,N,16.0,,,,,
11135556,AIDCode             ,2H,,Title XIX and XXI 100% State General Funds (SB75),Y,N,17.0,,,,,
11135557,AIDCode             ,23,,Title XIX and XXI 100% State General Funds (SB75),Y,N,18.0,,,,,
11135558,AIDCode             ,24,,Title XIX and XXI 100% State General Funds (SB75),Y,N,19.0,,,,,
11135559,AIDCode             ,27,,Title XIX and XXI 100% State General Funds (SB75),Y,N,20.0,,,,,
11135560,AIDCode             ,3N,,Title XIX and XXI 100% State General Funds (SB75),Y,N,21.0,,,,,
11135561,AIDCode             ,34,,Title XIX and XXI 100% State General Funds (SB75),Y,N,22.0,,,,,
11135562,AIDCode             ,37,,Title XIX and XXI 100% State General Funds (SB75),Y,N,23.0,,,,,
11135563,AIDCode             ,39,,Title XIX and XXI 100% State General Funds (SB75),Y,N,24.0,,,,,
11135564,AIDCode             ,44,,Title XIX and XXI 100% State General Funds (SB75),Y,N,25.0,,,,,
11135565,AIDCode             ,47,,Title XIX and XXI 100% State General Funds (SB75),Y,N,26.0,,,,,
11135566,AIDCode             ,54,,Title XIX and XXI 100% State General Funds (SB75),Y,N,27.0,,,,,
11135567,AIDCode             ,59,,Title XIX and XXI 100% State General Funds (SB75),Y,N,28.0,,,,,
11135568,AIDCode             ,6H,,Title XIX and XXI 100% State General Funds (SB75),Y,N,29.0,,,,,
11135569,AIDCode             ,63,,Title XIX and XXI 100% State General Funds (SB75),Y,N,30.0,,,,,
11135570,AIDCode             ,64,,Title XIX and XXI 100% State General Funds (SB75),Y,N,31.0,,,,,
11135571,AIDCode             ,67,,Title XIX and XXI 100% State General Funds (SB75),Y,N,32.0,,,,,
11135572,AIDCode             ,7A,,Title XIX and XXI 100% State General Funds (SB75),Y,N,33.0,,,,,
11135573,AIDCode             ,7J,,Title XIX and XXI 100% State General Funds (SB75),Y,N,34.0,,,,,
11135574,AIDCode             ,72,,Title XIX and XXI 100% State General Funds (SB75),Y,N,35.0,,,,,
11135575,AIDCode             ,7X,,Title XIX and XXI 100% State General Funds (SB75),Y,N,36.0,,,,,
11135576,AIDCode             ,8P,,Title XIX and XXI 100% State General Funds (SB75),Y,N,37.0,,,,,
11135577,AIDCode             ,8R,,Title XIX and XXI 100% State General Funds (SB75),Y,N,38.0,,,,,
11135578,AIDCode             ,82,,Title XIX and XXI 100% State General Funds (SB75),Y,N,39.0,,,,,
11135579,AIDCode             ,83,,Title XIX and XXI 100% State General Funds (SB75),Y,N,40.0,,,,,
11135580,AIDCode             ,T1,,Title XIX and XXI 100% State General Funds (SB75),Y,N,41.0,,,,,
11135581,AIDCode             ,T2,,Title XIX and XXI 100% State General Funds (SB75),Y,N,42.0,,,,,
11135582,AIDCode             ,T3,,Title XIX and XXI 100% State General Funds (SB75),Y,N,43.0,,,,,
11135583,AIDCode             ,T4,,Title XIX and XXI 100% State General Funds (SB75),Y,N,44.0,,,,,
11135584,AIDCode             ,T5,,Title XIX and XXI 100% State General Funds (SB75),Y,N,45.0,,,,,
11135585,AIDCode             ,3T,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,46.0,,,,,
11135586,AIDCode             ,3V,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,47.0,,,,,
11135587,AIDCode             ,48,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,48.0,,,,,
11135588,AIDCode             ,58,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,49.0,,,,,
11135589,AIDCode             ,5F,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,50.0,,,,,
11135590,AIDCode             ,5T,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,51.0,,,,,
11135591,AIDCode             ,5W,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,52.0,,,,,
11135592,AIDCode             ,6U,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,53.0,,,,,
11135593,AIDCode             ,7C,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,54.0,,,,,
11135594,AIDCode             ,C3,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,55.0,,,,,
11135595,AIDCode             ,C4,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,56.0,,,,,
11135596,AIDCode             ,C5,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,57.0,,,,,
11135597,AIDCode             ,C6,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,58.0,,,,,
11135598,AIDCode             ,C7,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,59.0,,,,,
11135599,AIDCode             ,C8,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,60.0,,,,,
11135600,AIDCode             ,C9,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,61.0,,,,,
11135601,AIDCode             ,D1,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,62.0,,,,,
11135602,AIDCode             ,D4,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,63.0,,,,,
11135603,AIDCode             ,D6,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,64.0,,,,,
11135604,AIDCode             ,D7,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,65.0,,,,,
11135605,AIDCode             ,G6,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,66.0,,,,,
11135606,AIDCode             ,G8,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,67.0,,,,,
11135607,AIDCode             ,J3,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,68.0,,,,,
11135608,AIDCode             ,J4,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,69.0,,,,,
11135609,AIDCode             ,J8,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,70.0,,,,,
11135610,AIDCode             ,M0,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,71.0,,,,,
11135611,AIDCode             ,M4,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,72.0,,,,,
11135612,AIDCode             ,M8,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,73.0,,,,,
11135613,AIDCode             ,P0,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,74.0,,,,,
11135614,AIDCode             ,P6,,Title XIX (EMERGENCY) FFP 50% and XXI (PREGNANCY) Enhanced FFP 65%,Y,N,75.0,,,,,
11135615,AIDCode             ,F3,,Title XIX 50% Regular FFP,Y,N,76.0,,,,,
11135616,AIDCode             ,G3,,Title XIX 50% Regular FFP,Y,N,77.0,,,,,
11135617,AIDCode             ,H7,,Title XIX 50% Regular FFP,Y,N,78.0,,,,,
11135618,AIDCode             ,H8,,Title XIX 50% Regular FFP,Y,N,79.0,,,,,
11135619,AIDCode             ,J5,,Title XIX 50% Regular FFP,Y,N,80.0,,,,,
11135620,AIDCode             ,K1,,Title XIX 50% Regular FFP,Y,N,81.0,,,,,
11135621,AIDCode             ,K8,,Title XIX 50% Regular FFP,Y,N,82.0,,,,,
11135622,AIDCode             ,L6,,Title XIX 50% Regular FFP,Y,N,83.0,,,,,
11135623,AIDCode             ,P1,,Title XIX 50% Regular FFP,Y,N,84.0,,,,,
11135624,AIDCode             ,P2,,Title XIX 50% Regular FFP,Y,N,85.0,,,,,
11135625,AIDCode             ,P3,,Title XIX 50% Regular FFP,Y,N,86.0,,,,,
11135626,AIDCode             ,P4,,Title XIX 50% Regular FFP,Y,N,87.0,,,,,
11135627,AIDCode             ,03,,Title XIX 50% Regular FFP,Y,N,88.0,,,,,
11135628,AIDCode             ,04,,Title XIX 50% Regular FFP,Y,N,89.0,,,,,
11135629,AIDCode             ,06,,Title XIX 50% Regular FFP,Y,N,90.0,,,,,
11135630,AIDCode             ,07,,Title XIX 50% Regular FFP,Y,N,91.0,,,,,
11135631,AIDCode             ,0W,,Title XIX 50% Regular FFP,Y,N,92.0,,,,,
11135632,AIDCode             ,1E,,Title XIX 50% Regular FFP,Y,N,93.0,,,,,
11135633,AIDCode             ,1H,,Title XIX 50% Regular FFP,Y,N,94.0,,,,,
11135634,AIDCode             ,1X,,Title XIX 50% Regular FFP,Y,N,95.0,,,,,
11135635,AIDCode             ,1Y,,Title XIX 50% Regular FFP,Y,N,96.0,,,,,
11135636,AIDCode             ,10,,Title XIX 50% Regular FFP,Y,N,97.0,,,,,
11135637,AIDCode             ,13,,Title XIX 50% Regular FFP,Y,N,98.0,,,,,
11135638,AIDCode             ,14,,Title XIX 50% Regular FFP,Y,N,99.0,,,,,
11135639,AIDCode             ,16,,Title XIX 50% Regular FFP,Y,N,100.0,,,,,
11135640,AIDCode             ,17,,Title XIX 50% Regular FFP,Y,N,101.0,,,,,
11135641,AIDCode             ,2A,,Title XIX 50% Regular FFP,Y,N,102.0,,,,,
11135642,AIDCode             ,2E,,Title XIX 50% Regular FFP,Y,N,103.0,,,,,
11135643,AIDCode             ,2P,,Title XIX 50% Regular FFP,Y,N,104.0,,,,,
11135644,AIDCode             ,2R,,Title XIX 50% Regular FFP,Y,N,105.0,,,,,
11135645,AIDCode             ,2S,,Title XIX 50% Regular FFP,Y,N,106.0,,,,,
11135646,AIDCode             ,2T,,Title XIX 50% Regular FFP,Y,N,107.0,,,,,
11135647,AIDCode             ,2U,,Title XIX 50% Regular FFP,Y,N,108.0,,,,,
11135648,AIDCode             ,20,,Title XIX 50% Regular FFP,Y,N,109.0,,,,,
11135649,AIDCode             ,26,,Title XIX 50% Regular FFP,Y,N,110.0,,,,,
11135650,AIDCode             ,3A,,Title XIX 50% Regular FFP,Y,N,111.0,,,,,
11135651,AIDCode             ,3C,,Title XIX 50% Regular FFP,Y,N,112.0,,,,,
11135652,AIDCode             ,3D,,Title XIX 50% Regular FFP,Y,N,113.0,,,,,
11135653,AIDCode             ,3E,,Title XIX 50% Regular FFP,Y,N,114.0,,,,,
11135654,AIDCode             ,3F,,Title XIX 50% Regular FFP,Y,N,115.0,,,,,
11135655,AIDCode             ,3G,,Title XIX 50% Regular FFP,Y,N,116.0,,,,,
11135656,AIDCode             ,3H,,Title XIX 50% Regular FFP,Y,N,117.0,,,,,
11135657,AIDCode             ,3L,,Title XIX 50% Regular FFP,Y,N,118.0,,,,,
11135658,AIDCode             ,3M,,Title XIX 50% Regular FFP,Y,N,119.0,,,,,
11135659,AIDCode             ,3P,,Title XIX 50% Regular FFP,Y,N,120.0,,,,,
11135660,AIDCode             ,3R,,Title XIX 50% Regular FFP,Y,N,121.0,,,,,
11135661,AIDCode             ,3U,,Title XIX 50% Regular FFP,Y,N,122.0,,,,,
11135662,AIDCode             ,3W,,Title XIX 50% Regular FFP,Y,N,123.0,,,,,
11135663,AIDCode             ,30,,Title XIX 50% Regular FFP,Y,N,124.0,,,,,
11135664,AIDCode             ,32,,Title XIX 50% Regular FFP,Y,N,125.0,,,,,
11135665,AIDCode             ,33,,Title XIX 50% Regular FFP,Y,N,126.0,,,,,
11135666,AIDCode             ,35,,Title XIX 50% Regular FFP,Y,N,127.0,,,,,
11135667,AIDCode             ,36,,Title XIX 50% Regular FFP,Y,N,128.0,,,,,
11135668,AIDCode             ,38,,Title XIX 50% Regular FFP,Y,N,129.0,,,,,
11135669,AIDCode             ,4A,,Title XIX 50% Regular FFP,Y,N,130.0,,,,,
